read_id	ssu_model	ssu_strand	ssu_start	ssu_end	ssu_score	ssu_evalue	s58s_model	s58s_strand	s58s_start	s58s_end	s58s_score	s58s_evalue	s58e_model	s58e_strand	s58e_start	s58e_end	s58e_score	s58e_evalue	lsu_model	lsu_strand	lsu_start	lsu_end	lsu_score	lsu_evalue	full_start	full_end	its1_start	its1_end	its2_start	its2_end	selected_region	selected_start	selected_end
SRR21494940.30	1_SSU_Fungi_Ge_1_SSU_end_seven_long	-	1	30	27.1	0.0000024	2_5.8_Fungi_Ge_58S_start_onee_long	-	433	477	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	545	588	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	823	867	60	0.00000000000000013	31	822	31	432	589	822	full	31	822
SRR21494940.913	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	429	473	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	540	581	38	0.00000000093	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	809	852	43.3	0.00000000002	32	808	32	428	582	808	full	32	808
SRR21494940.995	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	425	469	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	538	582	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	814	858	60	0.00000000000000013	31	813	31	424	583	813	full	31	813
SRR21494940.378	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	33.8	0.00000002	2_5.8_Fungi_Ge_58S_start_onee_long	+	432	476	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	545	588	44.7	0.0000000000078	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	820	864	60	0.00000000000000013	31	819	31	431	589	819	full	31	819
SRR21494940.154	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	31	30.9	0.00000016	2_5.8_Fungi_Ge_58S_start_onee_long	+	429	473	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	542	586	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	813	857	60	0.00000000000000013	32	812	32	428	587	812	full	32	812
SRR21494940.383	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	421	465	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	536	580	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	819	863	58.7	0.00000000000000033	31	818	31	420	581	818	full	31	818
SRR21494940.192	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	433	477	54.7	0.0000000000000063	3_End_Fungi_Ge_58S_end_fourteenb_long	-	546	590	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	819	874	39.8	0.00000000025	32	818	32	432	591	818	full	32	818
SRR21494940.325	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	430	474	51.4	0.000000000000069	3_End_Fungi_Ge_58S_end_fourteenb_long	-	543	586	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_fortyfive_long	-	808	852	53	0.000000000000018	32	807	32	429	587	807	full	32	807
SRR21494940.941	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	542	585	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	817	861	60	0.00000000000000013	31	816	31	430	586	816	full	31	816
SRR21494940.93	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	539	583	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	810	854	60	0.00000000000000013	31	809	31	425	584	809	full	31	809
SRR21494940.1000	1_SSU_Fungi_Ge_1_SSU_end_onea_long	-	1	26	29.5	0.00000042	2_5.8_Fungi_Ge_58S_start_onee_long	-	426	470	55.7	0.0000000000000031	3_End_Fungi_Ge_58S_end_fourteenb_long	-	540	582	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	814	858	60	0.00000000000000013	27	813	27	425	583	813	full	27	813
SRR21494940.475	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	543	587	43	0.000000000027	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	821	865	60	0.00000000000000013	31	820	31	429	588	820	full	31	820
SRR21494940.310	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	543	587	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	818	862	60	0.00000000000000013	31	817	31	429	588	817	full	31	817
SRR21494940.649	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	32	26.3	0.0000043	2_5.8_Fungi_Ge_58S_start_onee_long	-	422	466	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	536	580	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	812	856	60	0.00000000000000013	33	811	33	421	581	811	full	33	811
SRR21494940.202	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	33.8	0.00000002	2_5.8_Fungi_Ge_58S_start_onee_long	+	425	469	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	538	582	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	814	858	60	0.00000000000000013	31	813	31	424	583	813	full	31	813
SRR21494940.645	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_zero_long	+	430	474	55.6	0.0000000000000035	3_End_Fungi_Ge_58S_end_fourteenb_long	+	541	585	43.1	0.000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	818	862	60	0.00000000000000013	31	817	31	429	586	817	full	31	817
SRR21494940.929	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	434	478	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	547	590	46.7	0.0000000000019	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	823	867	60	0.00000000000000013	31	822	31	433	591	822	full	31	822
SRR21494940.130	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	30	31	0.00000015	2_5.8_Fungi_Ge_58S_start_onee_long	-	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	545	589	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	823	867	60	0.00000000000000013	31	822	31	430	590	822	full	31	822
SRR21494940.803	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	64	95	39.2	0.00000000041	2_5.8_Fungi_Ge_58S_start_onee_long	+	493	537	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	606	650	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	885	930	53.3	0.000000000000015	96	884	96	492	651	884	full	96	884
SRR21494940.882	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	427	471	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	538	580	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	811	854	52.3	0.000000000000033	31	810	31	426	581	810	full	31	810
SRR21494940.391	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	432	476	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	545	589	47.1	0.0000000000014	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	817	861	60	0.00000000000000013	32	816	32	431	590	816	full	32	816
SRR21494940.299	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	428	472	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	538	582	42.2	0.000000000048	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	810	854	56.3	0.0000000000000017	31	809	31	427	583	809	full	31	809
SRR21494940.896	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	33.8	0.00000002	2_5.8_Fungi_Ge_58S_start_onee_long	+	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	541	585	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_fortyfive_long	+	817	861	49.8	0.00000000000018	31	816	31	425	586	816	full	31	816
SRR21494940.98	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	439	483	51.4	0.000000000000069	3_End_Fungi_Ge_58S_end_fourteenb_long	-	550	594	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	823	867	60	0.00000000000000013	32	822	32	438	595	822	full	32	822
SRR21494940.984	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	434	478	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	545	589	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	818	862	60	0.00000000000000013	32	817	32	433	590	817	full	32	817
SRR21494940.767	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	424	468	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	537	581	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	813	857	60	0.00000000000000013	31	812	31	423	582	812	full	31	812
SRR21494940.63	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	436	480	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	550	594	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	826	870	62.9	0.000000000000000015	31	825	31	435	595	825	full	31	825
SRR21494940.685	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	429	473	53.7	0.000000000000013	3_End_Fungi_Ge_58S_end_fourteenb_long	-	544	588	53.1	0.000000000000019	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	815	859	60	0.00000000000000013	32	814	32	428	589	814	full	32	814
SRR21494940.687	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	30	30.8	0.00000017	2_5.8_Fungi_Ge_58S_start_onee_long	-	436	480	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	548	592	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	823	867	60	0.00000000000000013	31	822	31	435	593	822	full	31	822
SRR21494940.188	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_zero_long	+	433	478	50.7	0.00000000000011	3_End_Fungi_Ge_58S_end_fourteenb_long	+	547	590	46.7	0.0000000000019	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	825	868	52.3	0.000000000000033	31	824	31	432	591	824	full	31	824
SRR21494940.805	1_SSU_Fungi_Ge_1_SSU_end_seven_long	+	1	31	29.1	0.00000061	2_5.8_Fungi_Ge_58S_start_onee_long	+	440	484	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	553	596	47.4	0.0000000000011	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	832	876	60	0.00000000000000013	32	831	32	439	597	831	full	32	831
SRR21494940.444	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	543	587	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	815	859	60	0.00000000000000013	31	814	31	429	588	814	full	31	814
SRR21494940.948	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	32	32.7	0.000000044	2_5.8_Fungi_Ge_58S_start_zero_long	-	412	463	53	0.000000000000023	3_End_Fungi_Ge_58S_end_fourteenb_long	-	532	574	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	805	849	60	0.00000000000000013	33	804	33	411	575	804	full	33	804
SRR21494940.920	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	424	468	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	536	580	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	811	854	52.1	0.000000000000036	32	810	32	423	581	810	full	32	810
SRR21494940.562	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	428	472	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	539	584	49.6	0.00000000000023	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	819	863	60	0.00000000000000013	31	818	31	427	585	818	full	31	818
SRR21494940.970	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	34.6	0.000000011	2_5.8_Fungi_Ge_58S_start_onee_long	-	422	466	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	535	581	37.5	0.0000000013	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	812	856	60	0.00000000000000013	32	811	32	421	582	811	full	32	811
SRR21494940.185	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	429	473	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	585	43.7	0.000000000015	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	818	862	60	0.00000000000000013	32	817	32	428	586	817	full	32	817
SRR21494940.793	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	31	30.6	0.00000019	2_5.8_Fungi_Ge_58S_start_zero_long	+	427	471	56.5	0.0000000000000019	3_End_Fungi_Ge_58S_end_fourteenb_long	+	538	581	46.5	0.0000000000021	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	808	852	60	0.00000000000000013	32	807	32	426	582	807	full	32	807
SRR21494940.272	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	442	486	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	555	599	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	829	872	52.3	0.000000000000033	31	828	31	441	600	828	full	31	828
SRR21494940.317	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	428	472	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	541	584	46.7	0.0000000000019	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	817	861	60	0.00000000000000013	31	816	31	427	585	816	full	31	816
SRR21494940.274	1_SSU_Fungi_Ge_1_SSU_end_seven_long	+	1	30	29.6	0.00000041	2_5.8_Fungi_Ge_58S_start_onee_long	+	423	467	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	534	578	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	808	853	53.3	0.000000000000016	31	807	31	422	579	807	full	31	807
SRR21494940.865	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	429	472	49.2	0.00000000000033	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	584	33	0.000000036	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	812	856	60	0.00000000000000013	32	811	32	428	585	811	full	32	811
SRR21494940.974	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	546	590	53.8	0.000000000000011	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	821	865	60	0.00000000000000013	31	820	31	430	591	820	full	31	820
SRR21494940.436	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	438	482	54.7	0.0000000000000063	3_End_Fungi_Ge_58S_end_fourteenb_long	-	551	595	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	822	866	60	0.00000000000000013	32	821	32	437	596	821	full	32	821
SRR21494940.729	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	420	464	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	545	576	32.5	0.000000048	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	809	853	55.7	0.0000000000000027	32	808	32	419	577	808	full	32	808
SRR21494940.476	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	415	459	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	528	570	46.6	0.000000000002	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	788	832	60	0.00000000000000013	32	787	32	414	571	787	full	32	787
SRR21494940.799	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	425	470	46.2	0.0000000000029	3_End_Fungi_Ge_58S_end_fourteenb_long	-	539	582	49.5	0.00000000000024	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	812	857	52.6	0.000000000000025	32	811	32	424	583	811	full	32	811
SRR21494940.420	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	544	588	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	820	864	50.8	0.000000000000095	31	819	31	430	589	819	full	31	819
SRR21494940.939	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	429	473	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	541	584	46.7	0.0000000000019	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	818	856	48.2	0.00000000000062	31	817	31	428	585	817	full	31	817
SRR21494940.349	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	426	469	50.6	0.00000000000012	3_End_Fungi_Ge_58S_end_fourteenb_long	-	538	582	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	809	852	54.5	0.0000000000000066	32	808	32	425	583	808	full	32	808
SRR21494940.480	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	34.8	0.0000000099	2_5.8_Fungi_Ge_58S_start_zero_long	-	423	466	49.9	0.00000000000021	3_End_Fungi_Ge_58S_end_fourteenb_long	-	535	575	30.1	0.00000028	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	796	840	56.6	0.0000000000000015	32	795	32	422	576	795	full	32	795
SRR21494940.303	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	29	60	39.2	0.0000000004	2_5.8_Fungi_Ge_58S_start_onee_long	-	444	488	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	556	598	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	824	868	60	0.00000000000000013	61	823	61	443	599	823	full	61	823
SRR21494940.252	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	421	468	52.9	0.000000000000023	3_End_Fungi_Ge_58S_end_fourteenb_long	+	537	581	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	812	856	60	0.00000000000000013	31	811	31	420	582	811	full	31	811
SRR21494940.657	1_SSU_Fungi_Ge_1_SSU_end_seven_long	+	1	26	25.5	0.0000077	2_5.8_Fungi_Ge_58S_start_onee_long	+	423	467	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	536	581	48.9	0.00000000000037	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	810	854	60	0.00000000000000013	27	809	27	422	582	809	full	27	809
SRR21494940.918	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	31	36.4	0.000000003	2_5.8_Fungi_Ge_58S_start_zero_long	+	428	474	50.7	0.00000000000012	3_End_Fungi_Ge_58S_end_fourteenb_long	+	543	587	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	823	867	60	0.00000000000000013	32	822	32	427	588	822	full	32	822
SRR21494940.150	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	539	583	55.1	0.0000000000000042	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	813	857	60	0.00000000000000013	32	812	32	425	584	812	full	32	812
SRR21494940.491	1_SSU_Fungi_Ge_1_SSU_end_onea_long	-	1	31	27.2	0.0000022	2_5.8_Fungi_Ge_58S_start_onee_long	-	437	480	45.2	0.0000000000057	3_End_Fungi_Ge_58S_end_fourteenb_long	-	549	592	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	820	864	60	0.00000000000000013	32	819	32	436	593	819	full	32	819
SRR21494940.849	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	428	472	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	541	583	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	813	857	60	0.00000000000000013	32	812	32	427	584	812	full	32	812
SRR21494940.518	1_SSU_Fungi_Ge_1_SSU_end_onea_long	-	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_zero_long	-	422	464	48.9	0.00000000000042	3_End_Fungi_Ge_58S_end_fourteenb_long	-	533	577	48.2	0.00000000000061	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	805	849	60	0.00000000000000013	31	804	31	421	578	804	full	31	804
SRR21494940.232	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	429	471	48.9	0.00000000000042	3_End_Fungi_Ge_58S_end_fourteenb_long	-	543	585	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	812	856	60	0.00000000000000013	32	811	32	428	586	811	full	32	811
SRR21494940.549	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	539	581	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	809	853	60	0.00000000000000013	32	808	32	425	582	808	full	32	808
SRR21494940.825	1_SSU_Fungi_Ge_1_SSU_end_onea_long	-	1	28	31.5	0.0000001	2_5.8_Fungi_Ge_58S_start_onee_long	-	427	470	51.5	0.000000000000064	3_End_Fungi_Ge_58S_end_fourteenb_long	-	539	583	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	813	857	55.7	0.0000000000000027	29	812	29	426	584	812	full	29	812
SRR21494940.616	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	427	471	57.1	0.0000000000000011	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	584	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	815	859	60	0.00000000000000013	32	814	32	426	585	814	full	32	814
SRR21494940.590	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	431	474	51.1	0.000000000000081	3_End_Fungi_Ge_58S_end_fourteenb_long	-	544	588	49.3	0.00000000000028	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	822	865	47.9	0.00000000000072	32	821	32	430	589	821	full	32	821
SRR21494940.763	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Cr_58S_start_long	-	430	471	35.5	0.0000000057	3_End_Fungi_Ge_58S_end_fourteenb_long	-	540	584	53.3	0.000000000000016	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	816	860	60	0.00000000000000013	32	815	32	429	585	815	full	32	815
SRR21494940.44	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	420	464	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	533	576	46.7	0.0000000000019	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	811	855	60	0.00000000000000013	31	810	31	419	577	810	full	31	810
SRR21494940.336	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	31.5	0.000000099	2_5.8_Fungi_Ge_58S_start_onee_long	-	427	471	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	584	43.5	0.000000000018	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	813	857	60	0.00000000000000013	32	812	32	426	585	812	full	32	812
